date,PM2.5,Temperature,Humidity,WindSpeed,Precipitation,CO,NO2,SO2,O3,Lag_PM2.5,month,season_Spring,season_Summer,season_Autumn,season_Winter
2026-01-11,10.8762,-8.07,56.55,2.7,0.0,0.3992,12.7726,3.131,46.7929,5.4429,1,0,0,0,1
2026-01-12,23.5393,-4.37,66.74,2.9,0.0,0.5557,36.5202,3.669,25.1071,10.8762,1,0,0,0,1
2026-01-13,14.819,-5.17,65.27,1.72,0.0,0.4456,28.7607,3.7298,42.081,23.5393,1,0,0,0,1
2026-01-14,38.0738,-4.37,86.97,1.09,0.01,0.7242,48.5726,3.3083,14.3583,14.819,1,0,0,0,1
2026-01-15,70.1798,-2.11,79.37,1.69,0.0,0.8979,56.7571,3.3333,12.9774,38.0738,1,0,0,0,1
2026-01-16,33.6798,-3.66,64.38,2.55,0.0,0.6054,25.0321,3.469,40.7512,70.1798,1,0,0,0,1
2026-01-17,10.7286,-9.03,64.29,2.26,0.05,0.4625,16.1679,3.9155,48.2036,33.6798,1,0,0,0,1
2026-01-18,21.3119,-8.09,70.26,1.68,0.16,0.5657,18.694,3.881,42.9393,10.7286,1,0,0,0,1
2026-01-19,5.8952,-11.58,44.61,4.25,0.0,0.3496,6.5274,2.8476,55.4417,21.3119,1,0,0,0,1
2026-01-20,8.4012,-12.34,52.43,3.04,0.0,0.3656,16.0976,2.3631,43.7048,5.8952,1,0,0,0,1
2026-01-21,11.0726,-10.31,55.29,2.35,0.0,0.3658,20.2762,2.3512,42.5107,8.4012,1,0,0,0,1
2026-01-22,19.0321,-8.16,57.22,1.53,0.0,0.5161,35.8726,2.9464,24.7286,11.0726,1,0,0,0,1
2026-01-23,24.6405,-6.3,54.58,2.62,0.0,0.5715,36.9452,2.9869,28.1429,19.0321,1,0,0,0,1
2026-01-24,24.8393,-5.71,59.01,1.93,0.0,0.588,41.9881,3.506,24.2071,24.6405,1,0,0,0,1
2026-01-25,23.7833,-7.52,63.77,1.93,0.0,0.5399,28.4238,4.0048,40.2845,24.8393,1,0,0,0,1
2026-01-26,36.0381,-4.12,68.82,2.52,0.0,0.5196,31.3048,3.4595,32.8381,23.7833,1,0,0,0,1
2026-01-27,16.0488,-4.83,62.74,1.66,0.0,0.427,30.3548,2.8738,40.0048,36.0381,1,0,0,0,1
2026-01-28,37.7417,-5.88,72.13,1.94,0.0,0.7567,38.8548,5.2262,25.2095,16.0488,1,0,0,0,1
2026-01-29,48.3202,-5.97,72.13,1.37,0.0,0.7221,33.8119,3.8774,29.7845,37.7417,1,0,0,0,1
2026-01-30,81.4274,-4.66,84.78,1.62,0.05,0.8727,46.0607,3.2667,18.8298,48.3202,1,0,0,0,1
2026-01-31,60.9893,-3.78,62.11,2.35,0.0,0.6882,37.0631,3.125,33.7845,81.4274,1,0,0,0,1
2026-02-01,27.2917,-2.9,59.14,3.38,0.0,0.4549,28.2488,2.8762,43.7702,60.9893,2,0,0,0,1
2026-02-02,11.3262,-2.37,59.47,2.04,0.0,0.3475,25.0286,2.9179,50.5143,27.2917,2,0,0,0,1
2026-02-03,42.5512,0.19,66.77,1.38,0.0,0.6633,49.5667,3.7833,24.2571,11.3262,2,0,0,0,1
2026-02-04,61.4214,2.6,61.58,2.2,0.0,0.7935,53.5012,4.4845,29.3143,42.5512,2,0,0,0,1
2026-02-05,18.9083,-3.08,47.46,4.55,0.0,0.3715,15.4107,2.9345,60.5333,61.4214,2,0,0,0,1
2026-02-06,4.2571,-8.41,50.67,2.11,0.07,0.2938,9.6512,2.6702,63.0821,18.9083,2,0,0,0,1
2026-02-07,5.6857,-8.55,51.31,3.35,0.0,0.3063,14.3655,2.9119,54.0821,4.2571,2,0,0,0,1
2026-02-08,15.7845,-4.99,57.9,1.86,0.0,0.4035,25.2321,2.906,44.3643,5.6857,2,0,0,0,1
2026-02-09,55.5143,-1.56,66.59,1.23,0.0,0.7389,49.6869,4.4679,22.5321,15.7845,2,0,0,0,1
2026-02-10,53.6869,0.48,60.83,3.62,0.0,0.646,37.3202,3.7952,38.3738,55.5143,2,0,0,0,1
2026-02-11,19.75,0.54,57.43,2.46,0.0,0.451,22.2583,3.7869,50.3476,53.6869,2,0,0,0,1
2026-02-12,42.894,2.89,57.78,2.78,0.0,0.6513,34.4655,4.8048,44.6417,19.75,2,0,0,0,1
2026-02-13,52.569,4.46,58.77,2.19,0.0,0.7463,34.0905,5.4631,54.1893,42.894,2,0,0,0,1
2026-02-14,46.5524,4.86,47.33,4.62,0.0,0.609,23.4155,4.1048,61.4238,52.569,2,0,0,0,1
2026-02-15,3.7548,-1.31,40.65,4.07,0.0,0.2762,3.9036,2.9952,73.4821,46.5524,2,0,0,0,1
2026-02-16,12.7571,-1.0,47.42,2.46,0.0,0.3706,6.4381,3.744,66.9238,3.7548,2,0,0,0,1
2026-02-17,54.1631,1.33,46.63,3.28,0.0,0.503,14.3762,5.6976,58.1726,12.7571,2,0,0,0,1
2026-02-18,17.256,2.14,53.67,2.7,0.0,0.3582,7.2881,3.4786,71.631,54.1631,2,0,0,0,1
2026-02-19,36.95,3.42,55.46,2.55,0.0,0.5862,16.9893,4.5238,63.0548,17.256,2,0,0,0,1
2026-02-20,52.9917,6.14,57.56,1.97,0.0,0.6539,24.8321,4.9548,69.7036,36.95,2,0,0,0,1
2026-02-21,71.7155,6.41,54.77,4.37,0.0,0.6738,22.6214,5.2595,69.8155,52.9917,2,0,0,0,1
2026-02-22,6.7214,-1.53,37.4,5.31,0.0,0.3008,2.7202,2.6512,75.3143,71.7155,2,0,0,0,1
2026-02-23,10.4679,-1.2,48.98,2.0,0.0,0.3837,9.1048,3.1798,68.5905,6.7214,2,0,0,0,1
2026-02-24,34.2619,0.05,71.43,1.66,0.0,0.6739,20.3298,5.2643,58.1881,10.4679,2,0,0,0,1
2026-02-25,75.2893,1.45,90.57,1.74,0.03,1.0455,32.3393,3.9083,23.3821,34.2619,2,0,0,0,1
2026-02-26,55.1607,2.39,74.78,2.59,0.54,0.6785,23.1321,3.3798,39.2274,75.2893,2,0,0,0,1
2026-02-27,20.9655,-0.13,69.91,1.61,0.75,0.4669,15.5357,2.6607,39.2226,55.1607,2,0,0,0,1
2026-02-28,51.9726,-1.9,74.12,2.1,0.93,0.7406,24.0464,3.231,35.2298,20.9655,2,0,0,0,1
2026-03-01,67.6821,-0.27,67.57,0.87,0.15,0.8617,24.9167,3.3988,35.4024,51.9726,3,1,0,0,0
2026-03-02,87.3262,0.08,82.86,1.2,1.8,1.06,26.9048,3.1048,29.0369,67.6821,3,1,0,0,0
2026-03-03,75.9786,2.01,60.5,2.3,0.12,0.825,18.2643,3.0643,54.9167,87.3262,3,1,0,0,0
2026-03-04,46.0429,-1.13,80.45,2.49,2.34,0.6074,17.5631,3.2619,47.2083,75.9786,3,1,0,0,0
2026-03-05,50.6976,-2.04,78.42,1.45,0.95,0.7027,19.475,3.1012,44.6726,46.0429,3,1,0,0,0
2026-03-06,19.8464,-1.05,54.42,2.4,0.0,0.4565,20.7036,2.9131,47.3262,50.6976,3,1,0,0,0
2026-03-07,54.1155,0.42,66.77,2.16,0.0,0.624,29.844,2.7905,41.7131,19.8464,3,1,0,0,0
2026-03-08,49.4405,2.69,64.16,2.36,0.0,0.5617,24.0774,2.9643,54.1667,54.1155,3,1,0,0,0
2026-03-09,10.4679,2.83,50.9,2.02,0.0,0.3365,18.5179,2.9024,59.881,49.4405,3,1,0,0,0
2026-03-10,66.5631,3.64,65.04,1.18,0.0,0.6249,36.1524,3.9095,49.3,10.4679,3,1,0,0,0
2026-03-11,35.2476,5.29,53.82,2.36,0.0,0.4785,26.3667,3.2167,58.4857,66.5631,3,1,0,0,0
2026-03-12,70.9298,3.74,70.75,2.15,0.0,0.6935,27.5417,4.369,75.4952,35.2476,3,1,0,0,0
2026-03-13,66.3869,3.62,79.0,0.94,0.5,0.6705,45.9988,3.5607,35.219,70.9298,3,1,0,0,0
2026-03-14,27.5714,4.48,57.8,1.82,0.03,0.4376,19.5226,2.8143,54.5952,66.3869,3,1,0,0,0
2026-03-15,41.5143,5.82,51.05,1.2,0.0,0.5082,27.2036,2.9655,44.5655,27.5714,3,1,0,0,0
2026-03-16,41.331,5.14,55.59,2.35,0.0,0.503,29.4179,3.7976,61.4881,41.5143,3,1,0,0,0
2026-03-17,108.4405,3.69,82.0,1.63,0.29,0.8627,40.4631,4.2905,52.0155,41.331,3,1,0,0,0
2026-03-18,9.475,4.47,36.1,3.81,0.19,0.2888,11.2405,2.5107,71.7167,108.4405,3,1,0,0,0
2026-03-19,24.4298,6.29,43.58,2.31,0.33,0.3886,29.0,3.4952,55.7393,9.475,3,1,0,0,0
2026-03-20,31.0381,4.73,49.72,2.55,0.0,0.4457,28.25,4.1036,54.4381,24.4298,3,1,0,0,0
2026-03-21,51.8429,5.82,63.4,1.81,0.04,0.6262,33.9381,5.4179,54.2238,31.0381,3,1,0,0,0
2026-03-22,52.2226,11.24,51.42,2.37,0.05,0.5361,32.856,3.45,53.7988,51.8429,3,1,0,0,0
2026-03-23,81.7155,8.79,58.47,2.13,0.06,0.7352,24.5274,4.2286,89.8548,52.2226,3,1,0,0,0
2026-03-24,103.8583,10.31,64.27,1.64,0.0,0.769,38.5357,5.425,78.2286,81.7155,3,1,0,0,0
2026-03-25,122.9226,13.71,47.33,2.14,0.0,0.7377,40.1393,3.9,90.9619,103.8583,3,1,0,0,0
2026-03-26,117.1429,13.88,48.87,1.97,0.0,0.9331,36.4048,6.2988,105.9655,122.9226,3,1,0,0,0
2026-03-27,11.5369,11.8,41.67,2.04,0.0,0.2979,17.0714,3.144,76.1214,117.1429,3,1,0,0,0
2026-03-28,45.456,11.05,56.9,1.84,0.54,0.466,33.3393,4.1429,60.5167,11.5369,3,1,0,0,0
2026-03-29,49.519,12.36,66.21,2.39,0.7,0.5463,30.6357,4.2988,67.1917,45.456,3,1,0,0,0
2026-03-30,9.4536,9.55,53.13,1.92,0.01,0.3468,15.394,3.0857,63.4286,49.519,3,1,0,0,0
2026-03-31,26.4571,10.39,60.76,1.16,3.35,0.4305,26.9738,2.9726,53.2226,9.4536,3,1,0,0,0
2026-04-01,16.5119,9.46,45.06,3.21,0.0,0.3487,17.4083,3.0524,67.9393,26.4571,4,1,0,0,0
2026-04-02,36.1405,10.7,63.33,1.9,0.0,0.4564,29.2786,4.3369,70.3845,16.5119,4,1,0,0,0
2026-04-03,63.5357,12.36,58.24,3.92,0.01,0.6076,31.4893,4.4155,66.6381,36.1405,4,1,0,0,0
2026-04-04,27.5119,9.24,45.8,3.94,0.0,0.3963,17.0952,3.0702,84.2024,63.5357,4,1,0,0,0
2026-04-05,14.6226,8.97,39.91,4.85,0.0,0.3265,14.6988,2.7714,72.894,27.5119,4,1,0,0,0
2026-04-06,3.6429,7.32,32.32,4.13,0.0,0.2388,7.6083,2.631,77.4679,14.6226,4,1,0,0,0
2026-04-07,8.7202,6.34,39.27,2.62,0.0,0.259,10.5452,2.744,76.3333,3.6429,4,1,0,0,0
2026-04-08,46.9048,10.75,60.75,2.75,1.04,0.4669,30.6405,4.3369,69.4024,8.7202,4,1,0,0,0
2026-04-09,42.8179,10.42,89.39,1.92,5.51,0.6664,17.706,2.5714,54.4524,46.9048,4,1,0,0,0
2026-04-10,25.8679,14.53,49.35,3.58,0.02,0.5151,18.7798,2.7845,58.9869,42.8179,4,1,0,0,0
2026-04-11,13.4929,13.85,40.32,3.18,0.0,0.3643,25.9226,3.225,69.7798,25.8679,4,1,0,0,0
2026-04-12,33.619,16.12,44.95,1.62,0.0,0.5537,30.3845,4.2619,76.9631,13.4929,4,1,0,0,0
2026-04-13,35.1393,12.81,43.12,2.32,0.01,0.5336,25.3833,4.0357,68.9726,33.619,4,1,0,0,0
2026-04-14,45.906,13.31,66.38,2.0,0.82,0.7025,38.7393,4.5167,51.0333,35.1393,4,1,0,0,0
2026-04-15,72.5548,14.98,70.06,2.08,0.12,0.8337,34.3405,4.5869,81.8845,45.906,4,1,0,0,0
2026-04-16,72.5548,14.12,82.2,1.97,12.16,0.6845,28.8905,3.6762,65.9667,72.5548,4,1,0,0,0
2026-04-17,39.5107,16.09,65.16,1.59,0.14,0.4825,16.9952,2.8048,62.3321,72.5548,4,1,0,0,0
2026-04-18,73.5155,16.9,63.84,2.49,0.05,0.7118,25.3179,3.4167,89.9952,39.5107,4,1,0,0,0
2026-04-19,30.5012,12.85,52.52,4.33,1.36,0.3686,14.9536,3.1774,76.1988,73.5155,4,1,0,0,0
2026-04-20,26.2857,11.86,27.43,3.56,0.0,0.2331,11.5774,2.7071,75.1202,30.5012,4,1,0,0,0
2026-04-21,27.331,15.75,33.74,3.38,0.0,0.384,22.8369,3.2798,62.4071,26.2857,4,1,0,0,0
2026-04-22,30.2095,14.91,48.05,2.55,0.0,0.4695,20.8857,3.4179,79.2786,27.331,4,1,0,0,0
2026-04-23,36.9798,15.07,60.77,2.43,0.0,0.5306,21.7417,4.0202,89.3143,30.2095,4,1,0,0,0
2026-04-24,38.7417,17.65,56.88,1.36,0.0,0.4661,20.1262,3.1012,80.1214,36.9798,4,1,0,0,0
2026-04-25,37.0917,19.11,56.57,2.77,0.0,0.4854,23.1214,3.2512,86.2369,38.7417,4,1,0,0,0
2026-04-26,19.0345,17.66,50.68,3.82,0.01,0.3589,18.0167,3.0964,78.2226,37.0917,4,1,0,0,0
2026-04-27,8.8119,15.0,50.13,4.11,0.28,0.2704,15.369,2.7476,70.6167,19.0345,4,1,0,0,0
2026-04-28,10.9226,13.62,41.89,2.62,0.2,0.29,15.3667,2.7881,69.219,8.8119,4,1,0,0,0
2026-04-29,6.825,16.9,28.13,1.28,0.0,0.2431,19.6952,2.681,68.256,10.9226,4,1,0,0,0
2026-04-30,20.6345,20.09,26.91,1.29,0.0,0.3201,24.3214,3.0345,89.5071,6.825,4,1,0,0,0
2026-05-01,32.7214,19.86,35.04,1.56,0.0,0.4945,22.169,4.7143,107.6964,20.6345,5,1,0,0,0
2026-05-02,16.2155,15.5,51.56,1.86,2.14,0.3957,16.5571,3.9143,71.856,32.7214,5,1,0,0,0
2026-05-03,5.3262,14.38,40.25,2.18,0.09,0.233,11.494,2.6429,60.725,16.2155,5,1,0,0,0
2026-05-04,15.0607,18.39,27.5,1.97,0.0,0.2776,16.5655,2.944,80.9048,5.3262,5,1,0,0,0
2026-05-05,30.1917,20.97,41.21,2.08,0.0,0.4137,17.6583,3.619,106.7381,15.0607,5,1,0,0,0
2026-05-06,21.519,20.01,42.61,1.62,0.62,0.3654,15.2131,3.219,79.3571,30.1917,5,1,0,0,0
2026-05-07,6.6607,16.91,24.88,2.96,0.0,0.1965,7.4405,2.4179,79.6369,21.519,5,1,0,0,0
2026-05-08,17.2274,19.52,21.8,1.86,0.0,0.2758,21.6619,3.0202,79.6631,6.6607,5,1,0,0,0
2026-05-09,35.2131,18.18,44.74,1.26,1.08,0.4176,24.4262,3.8012,81.325,17.2274,5,1,0,0,0
2026-05-10,26.894,23.45,35.93,1.54,0.03,0.3802,24.044,3.1143,78.4869,35.2131,5,1,0,0,0
2026-05-11,22.3143,23.54,39.84,1.27,0.07,0.5399,18.944,4.6131,123.2702,26.894,5,1,0,0,0
2026-05-12,38.6786,24.3,47.48,2.02,0.09,0.5833,20.8595,3.919,125.675,22.3143,5,1,0,0,0
2026-05-13,52.2345,26.28,51.18,1.2,1.65,0.7225,21.0548,3.444,144.2643,38.6786,5,1,0,0,0
2026-05-14,60.1095,24.99,63.9,1.88,4.49,0.8862,17.1643,3.9524,134.4881,52.2345,5,1,0,0,0
2026-05-15,47.8381,22.34,67.96,1.86,1.49,0.733,14.7857,3.3214,98.594,60.1095,5,1,0,0,0
2026-05-16,31.2071,19.66,69.19,2.1,4.94,0.5965,12.2905,3.0548,80.3107,47.8381,5,1,0,0,0
2026-05-17,16.8881,18.8,90.67,0.79,46.6,0.6168,13.0869,2.4488,38.769,31.2071,5,1,0,0,0
2026-05-18,5.0321,21.4,68.17,1.09,5.2,0.3499,10.1702,2.4845,80.175,16.8881,5,1,0,0,0
2026-05-19,18.469,21.1,76.58,0.43,0.0,0.5594,15.7,2.8702,82.5048,5.0321,5,1,0,0,0
2026-05-20,18.9417,19.4,75.11,1.18,1.88,0.5293,11.2583,2.644,75.756,18.469,5,1,0,0,0
2026-05-21,15.0321,20.8,75.58,0.96,0.1,0.4025,12.7179,2.419,80.4571,18.9417,5,1,0,0,0
